Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;timeOverhead;energyOverhead
exp;50;390;0.035720;0.035720
exp;50;395;0.035720;0.035720
exp;50;400;0.035720;0.035720
exp;55;5;0.401460;0.091500
exp;55;10;0.363460;0.085420
exp;55;15;0.331460;0.080300
exp;55;20;0.301960;0.075580
exp;55;25;0.274960;0.071260
exp;55;30;0.254210;0.067940
exp;55;35;0.233960;0.064700
exp;55;40;0.214460;0.061580
exp;55;45;0.196210;0.058660
exp;55;50;0.181460;0.056300
exp;55;55;0.166210;0.053860
exp;55;60;0.156210;0.052260
exp;55;65;0.148710;0.051060
exp;55;70;0.139710;0.049620
exp;55;75;0.128210;0.047780
exp;55;80;0.119960;0.046460
exp;55;85;0.112710;0.045300
exp;55;90;0.105460;0.044140
exp;55;95;0.096960;0.042780
exp;55;100;0.090460;0.041740
exp;55;105;0.086710;0.041140
exp;55;110;0.082960;0.040540
exp;55;115;0.079710;0.040020
exp;55;120;0.074710;0.039220
exp;55;125;0.069210;0.038340
exp;55;130;0.065210;0.037700
exp;55;135;0.061710;0.037140
exp;55;140;0.060960;0.037020
exp;55;145;0.059960;0.036860
exp;55;150;0.058210;0.036580
exp;55;155;0.056210;0.036260
exp;55;160;0.053710;0.035860
exp;55;165;0.050960;0.035420
exp;55;170;0.049460;0.035180
exp;55;175;0.048210;0.034980
exp;55;180;0.047460;0.034860
exp;55;185;0.046460;0.034700
exp;55;190;0.045460;0.034540
exp;55;195;0.044460;0.034380
exp;55;200;0.042710;0.034100
exp;55;205;0.041960;0.033980
exp;55;210;0.041210;0.033860
exp;55;215;0.040710;0.033780
exp;55;220;0.039960;0.033660
exp;55;225;0.038210;0.033380
exp;55;230;0.037960;0.033340
exp;55;235;0.037710;0.033300
exp;55;240;0.036710;0.033140
exp;55;245;0.036460;0.033100
exp;55;250;0.036460;0.033100
exp;55;255;0.035460;0.032940
exp;55;260;0.034710;0.032820
exp;55;265;0.033960;0.032700
exp;55;270;0.033710;0.032660
exp;55;275;0.033460;0.032620
exp;55;280;0.033460;0.032620
exp;55;285;0.033460;0.032620
exp;55;290;0.033460;0.032620
exp;55;295;0.033460;0.032620
exp;55;300;0.033210;0.032580
exp;55;305;0.033210;0.032580
exp;55;310;0.032960;0.032540
exp;55;315;0.032960;0.032540
exp;55;320;0.032960;0.032540
exp;55;325;0.032710;0.032500
exp;55;330;0.032710;0.032500
exp;55;335;0.032710;0.032500
exp;55;340;0.032710;0.032500
exp;55;345;0.032710;0.032500
exp;55;350;0.032710;0.032500
exp;55;355;0.032460;0.032460
exp;55;360;0.032460;0.032460
exp;55;365;0.032460;0.032460
exp;55;370;0.032460;0.032460
exp;55;375;0.032460;0.032460
exp;55;380;0.032460;0.032460
exp;55;385;0.032460;0.032460
exp;55;390;0.032460;0.032460
exp;55;395;0.032460;0.032460
exp;55;400;0.032460;0.032460
exp;60;5;0.360520;0.082480
exp;60;10;0.328520;0.077360
exp;60;15;0.299020;0.072640
exp;60;20;0.272020;0.068320
exp;60;25;0.251270;0.065000
exp;60;30;0.231020;0.061760
exp;60;35;0.211520;0.058640
exp;60;40;0.193270;0.055720
exp;60;45;0.178520;0.053360
exp;60;50;0.163270;0.050920
exp;60;55;0.153270;0.049320
exp;60;60;0.145770;0.048120
exp;60;65;0.136770;0.046680
exp;60;70;0.125270;0.044840
exp;60;75;0.117020;0.043520
exp;60;80;0.109770;0.042360
exp;60;85;0.102520;0.041200
exp;60;90;0.094020;0.039840
exp;60;95;0.087520;0.038800
exp;60;100;0.083770;0.038200
exp;60;105;0.080020;0.037600
exp;60;110;0.076770;0.037080
exp;60;115;0.071770;0.036280
exp;60;120;0.066270;0.035400
exp;60;125;0.062270;0.034760
exp;60;130;0.058770;0.034200
exp;60;135;0.058020;0.034080
exp;60;140;0.057020;0.033920
exp;60;145;0.055270;0.033640
exp;60;150;0.053270;0.033320
exp;60;155;0.050770;0.032920
exp;60;160;0.048020;0.032480
exp;60;165;0.046520;0.032240
exp;60;170;0.045270;0.032040
exp;60;175;0.044520;0.031920
exp;60;180;0.043520;0.031760
exp;60;185;0.042520;0.031600
exp;60;190;0.041520;0.031440
exp;60;195;0.039770;0.031160
exp;60;200;0.039020;0.031040
exp;60;205;0.038270;0.030920
exp;60;210;0.037770;0.030840
exp;60;215;0.037020;0.030720
exp;60;220;0.035270;0.030440
exp;60;225;0.035020;0.030400
exp;60;230;0.034770;0.030360
exp;60;235;0.033770;0.030200
exp;60;240;0.033520;0.030160
exp;60;245;0.033520;0.030160
exp;60;250;0.032520;0.030000
exp;60;255;0.031770;0.029880
exp;60;260;0.031020;0.029760
exp;60;265;0.030770;0.029720
exp;60;270;0.030520;0.029680
exp;60;275;0.030520;0.029680
exp;60;280;0.030520;0.029680
exp;60;285;0.030520;0.029680
exp;60;290;0.030520;0.029680
exp;60;295;0.030270;0.029640
exp;60;300;0.030270;0.029640
exp;60;305;0.030020;0.029600
exp;60;310;0.030020;0.029600
exp;60;315;0.030020;0.029600
exp;60;320;0.029770;0.029560
exp;60;325;0.029770;0.029560
exp;60;330;0.029770;0.029560
exp;60;335;0.029770;0.029560
exp;60;340;0.029770;0.029560
exp;60;345;0.029770;0.029560
exp;60;350;0.029520;0.029520
exp;60;355;0.029520;0.029520
exp;60;360;0.029520;0.029520
exp;60;365;0.029520;0.029520
exp;60;370;0.029520;0.029520
exp;60;375;0.029520;0.029520
exp;60;380;0.029520;0.029520
exp;60;385;0.029520;0.029520
exp;60;390;0.029520;0.029520
exp;60;395;0.029520;0.029520
exp;60;400;0.029520;0.029520
exp;65;5;0.325480;0.074320
exp;65;10;0.295980;0.069600
exp;65;15;0.268980;0.065280
exp;65;20;0.248230;0.061960
exp;65;25;0.227980;0.058720
exp;65;30;0.208480;0.055600
exp;65;35;0.190230;0.052680
exp;65;40;0.175480;0.050320
exp;65;45;0.160230;0.047880
exp;65;50;0.150230;0.046280
exp;65;55;0.142730;0.045080
exp;65;60;0.133730;0.043640
exp;65;65;0.122230;0.041800
exp;65;70;0.113980;0.040480
exp;65;75;0.106730;0.039320
exp;65;80;0.099480;0.038160
exp;65;85;0.090980;0.036800
exp;65;90;0.084480;0.035760
exp;65;95;0.080730;0.035160
exp;65;100;0.076980;0.034560
exp;65;105;0.073730;0.034040
exp;65;110;0.068730;0.033240
exp;65;115;0.063230;0.032360
exp;65;120;0.059230;0.031720
exp;65;125;0.055730;0.031160
exp;65;130;0.054980;0.031040
exp;65;135;0.053980;0.030880
exp;65;140;0.052230;0.030600
exp;65;145;0.050230;0.030280
exp;65;150;0.047730;0.029880
exp;65;155;0.044980;0.029440
exp;65;160;0.043480;0.029200
exp;65;165;0.042230;0.029000
exp;65;170;0.041480;0.028880
exp;65;175;0.040480;0.028720
exp;65;180;0.039480;0.028560
exp;65;185;0.038480;0.028400
exp;65;190;0.036730;0.028120
exp;65;195;0.035980;0.028000
exp;65;200;0.035230;0.027880
exp;65;205;0.034730;0.027800
exp;65;210;0.033980;0.027680
exp;65;215;0.032230;0.027400
exp;65;220;0.031980;0.027360
exp;65;225;0.031730;0.027320
exp;65;230;0.030730;0.027160
exp;65;235;0.030480;0.027120
exp;65;240;0.030480;0.027120
exp;65;245;0.029480;0.026960
exp;65;250;0.028730;0.026840
exp;65;255;0.027980;0.026720
exp;65;260;0.027730;0.026680
exp;65;265;0.027480;0.026640
exp;65;270;0.027480;0.026640
exp;65;275;0.027480;0.026640
exp;65;280;0.027480;0.026640
exp;65;285;0.027480;0.026640
exp;65;290;0.027230;0.026600
exp;65;295;0.027230;0.026600
exp;65;300;0.026980;0.026560
exp;65;305;0.026980;0.026560
exp;65;310;0.026980;0.026560
exp;65;315;0.026730;0.026520
exp;65;320;0.026730;0.026520
exp;65;325;0.026730;0.026520
exp;65;330;0.026730;0.026520
exp;65;335;0.026730;0.026520
exp;65;340;0.026730;0.026520
exp;65;345;0.026480;0.026480
exp;65;350;0.026480;0.026480
exp;65;355;0.026480;0.026480
exp;65;360;0.026480;0.026480
exp;65;365;0.026480;0.026480
exp;65;370;0.026480;0.026480
exp;65;375;0.026480;0.026480
exp;65;380;0.026480;0.026480
exp;65;385;0.026480;0.026480
exp;65;390;0.026480;0.026480
exp;65;395;0.026480;0.026480
exp;65;400;0.026480;0.026480
exp;70;5;0.293420;0.067040
exp;70;10;0.266420;0.062720
exp;70;15;0.245670;0.059400
exp;70;20;0.225420;0.056160
exp;70;25;0.205920;0.053040
exp;70;30;0.187670;0.050120
exp;70;35;0.172920;0.047760
exp;70;40;0.157670;0.045320
exp;70;45;0.147670;0.043720
exp;70;50;0.140170;0.042520
exp;70;55;0.131170;0.041080
exp;70;60;0.119670;0.039240
exp;70;65;0.111420;0.037920
exp;70;70;0.104170;0.036760
exp;70;75;0.096920;0.035600
exp;70;80;0.088420;0.034240
exp;70;85;0.081920;0.033200
exp;70;90;0.078170;0.032600
exp;70;95;0.074420;0.032000
exp;70;100;0.071170;0.031480
exp;70;105;0.066170;0.030680
exp;70;110;0.060670;0.029800
exp;70;115;0.056670;0.029160
exp;70;120;0.053170;0.028600
exp;70;125;0.052420;0.028480
exp;70;130;0.051420;0.028320
exp;70;135;0.049670;0.028040
exp;70;140;0.047670;0.027720
exp;70;145;0.045170;0.027320
exp;70;150;0.042420;0.026880
exp;70;155;0.040920;0.026640
exp;70;160;0.039670;0.026440
exp;70;165;0.038920;0.026320
exp;70;170;0.037920;0.026160
exp;70;175;0.036920;0.026000
exp;70;180;0.035920;0.025840
exp;70;185;0.034170;0.025560
exp;70;190;0.033420;0.025440
exp;70;195;0.032670;0.025320
exp;70;200;0.032170;0.025240
exp;70;205;0.031420;0.025120
exp;70;210;0.029670;0.024840
exp;70;215;0.029420;0.024800
exp;70;220;0.029170;0.024760
exp;70;225;0.028170;0.024600
exp;70;230;0.027920;0.024560
exp;70;235;0.027920;0.024560
exp;70;240;0.026920;0.024400
exp;70;245;0.026170;0.024280
exp;70;250;0.025420;0.024160
exp;70;255;0.025170;0.024120
exp;70;260;0.024920;0.024080
exp;70;265;0.024920;0.024080
exp;70;270;0.024920;0.024080
exp;70;275;0.024920;0.024080
exp;70;280;0.024920;0.024080
exp;70;285;0.024670;0.024040
exp;70;290;0.024670;0.024040
exp;70;295;0.024420;0.024000
exp;70;300;0.024420;0.024000
exp;70;305;0.024420;0.024000
exp;70;310;0.024170;0.023960
exp;70;315;0.024170;0.023960
exp;70;320;0.024170;0.023960
exp;70;325;0.024170;0.023960
exp;70;330;0.024170;0.023960
exp;70;335;0.024170;0.023960
exp;70;340;0.023920;0.023920
exp;70;345;0.023920;0.023920
exp;70;350;0.023920;0.023920
exp;70;355;0.023920;0.023920
exp;70;360;0.023920;0.023920
exp;70;365;0.023920;0.023920
exp;70;370;0.023920;0.023920
exp;70;375;0.023920;0.023920
exp;70;380;0.023920;0.023920
exp;70;385;0.023920;0.023920
exp;70;390;0.023920;0.023920
exp;70;395;0.023920;0.023920
exp;70;400;0.023920;0.023920
exp;75;5;0.264060;0.060360
exp;75;10;0.243310;0.057040
exp;75;15;0.223060;0.053800
exp;75;20;0.203560;0.050680
exp;75;25;0.185310;0.047760
exp;75;30;0.170560;0.045400
exp;75;35;0.155310;0.042960
exp;75;40;0.145310;0.041360
exp;75;45;0.137810;0.040160
exp;75;50;0.128810;0.038720
exp;75;55;0.117310;0.036880
exp;75;60;0.109060;0.035560
exp;75;65;0.101810;0.034400
exp;75;70;0.094560;0.033240
exp;75;75;0.086060;0.031880
exp;75;80;0.079560;0.030840
exp;75;85;0.075810;0.030240
exp;75;90;0.072060;0.029640
exp;75;95;0.068810;0.029120
exp;75;100;0.063810;0.028320
exp;75;105;0.058310;0.027440
exp;75;110;0.054310;0.026800
exp;75;115;0.050810;0.026240
exp;75;120;0.050060;0.026120
exp;75;125;0.049060;0.025960
exp;75;130;0.047310;0.025680
exp;75;135;0.045310;0.025360
exp;75;140;0.042810;0.024960
exp;75;145;0.040060;0.024520
exp;75;150;0.038560;0.024280
exp;75;155;0.037310;0.024080
exp;75;160;0.036560;0.023960
exp;75;165;0.035560;0.023800
exp;75;170;0.034560;0.023640
exp;75;175;0.033560;0.023480
exp;75;180;0.031810;0.023200
exp;75;185;0.031060;0.023080
exp;75;190;0.030310;0.022960
exp;75;195;0.029810;0.022880
exp;75;200;0.029060;0.022760
exp;75;205;0.027310;0.022480
exp;75;210;0.027060;0.022440
exp;75;215;0.026810;0.022400
exp;75;220;0.025810;0.022240
exp;75;225;0.025560;0.022200
exp;75;230;0.025560;0.022200
exp;75;235;0.024560;0.022040
exp;75;240;0.023810;0.021920
exp;75;245;0.023060;0.021800
exp;75;250;0.022810;0.021760
exp;75;255;0.022560;0.021720
exp;75;260;0.022560;0.021720
exp;75;265;0.022560;0.021720
exp;75;270;0.022560;0.021720
exp;75;275;0.022560;0.021720
exp;75;280;0.022310;0.021680
exp;75;285;0.022310;0.021680
exp;75;290;0.022060;0.021640
exp;75;295;0.022060;0.021640
exp;75;300;0.022060;0.021640
exp;75;305;0.021810;0.021600
exp;75;310;0.021810;0.021600
exp;75;315;0.021810;0.021600
exp;75;320;0.021810;0.021600
exp;75;325;0.021810;0.021600
exp;75;330;0.021810;0.021600
exp;75;335;0.021560;0.021560
exp;75;340;0.021560;0.021560
exp;75;345;0.021560;0.021560
exp;75;350;0.021560;0.021560
exp;75;355;0.021560;0.021560
exp;75;360;0.021560;0.021560
exp;75;365;0.021560;0.021560
exp;75;370;0.021560;0.021560
exp;75;375;0.021560;0.021560
exp;75;380;0.021560;0.021560
exp;75;385;0.021560;0.021560
exp;75;390;0.021560;0.021560
exp;75;395;0.021560;0.021560
exp;75;400;0.021560;0.021560
exp;80;5;0.241150;0.054880
exp;80;10;0.220900;0.051640
exp;80;15;0.201400;0.048520
exp;80;20;0.183150;0.045600
exp;80;25;0.168400;0.043240
exp;80;30;0.153150;0.040800
exp;80;35;0.143150;0.039200
exp;80;40;0.135650;0.038000
exp;80;45;0.126650;0.036560
exp;80;50;0.115150;0.034720
exp;80;55;0.106900;0.033400
exp;80;60;0.099650;0.032240
exp;80;65;0.092400;0.031080
exp;80;70;0.083900;0.029720
exp;80;75;0.077400;0.028680
exp;80;80;0.073650;0.028080
exp;80;85;0.069900;0.027480
exp;80;90;0.066650;0.026960
exp;80;95;0.061650;0.026160
exp;80;100;0.056150;0.025280
exp;80;105;0.052150;0.024640
exp;80;110;0.048650;0.024080
exp;80;115;0.047900;0.023960
exp;80;120;0.046900;0.023800
exp;80;125;0.045150;0.023520
exp;80;130;0.043150;0.023200
exp;80;135;0.040650;0.022800
exp;80;140;0.037900;0.022360
exp;80;145;0.036400;0.022120
exp;80;150;0.035150;0.021920
exp;80;155;0.034400;0.021800
exp;80;160;0.033400;0.021640
exp;80;165;0.032400;0.021480
exp;80;170;0.031400;0.021320
exp;80;175;0.029650;0.021040
exp;80;180;0.028900;0.020920
exp;80;185;0.028150;0.020800
exp;80;190;0.027650;0.020720
exp;80;195;0.026900;0.020600
exp;80;200;0.025150;0.020320
exp;80;205;0.024900;0.020280
exp;80;210;0.024650;0.020240
exp;80;215;0.023650;0.020080
exp;80;220;0.023400;0.020040
exp;80;225;0.023400;0.020040
exp;80;230;0.022400;0.019880
exp;80;235;0.021650;0.019760
exp;80;240;0.020900;0.019640
exp;80;245;0.020650;0.019600
exp;80;250;0.020400;0.019560
exp;80;255;0.020400;0.019560
exp;80;260;0.020400;0.019560
exp;80;265;0.020400;0.019560
exp;80;270;0.020400;0.019560
exp;80;275;0.020150;0.019520
exp;80;280;0.020150;0.019520
exp;80;285;0.019900;0.019480
exp;80;290;0.019900;0.019480
exp;80;295;0.019900;0.019480
exp;80;300;0.019650;0.019440
exp;80;305;0.019650;0.019440
exp;80;310;0.019650;0.019440
exp;80;315;0.019650;0.019440
exp;80;320;0.019650;0.019440
exp;80;325;0.019650;0.019440
exp;80;330;0.019400;0.019400
exp;80;335;0.019400;0.019400
exp;80;340;0.019400;0.019400
exp;80;345;0.019400;0.019400
exp;80;350;0.019400;0.019400
exp;80;355;0.019400;0.019400
exp;80;360;0.019400;0.019400
exp;80;365;0.019400;0.019400
exp;80;370;0.019400;0.019400
exp;80;375;0.019400;0.019400
exp;80;380;0.019400;0.019400
exp;80;385;0.019400;0.019400
exp;80;390;0.019400;0.019400
exp;80;395;0.019400;0.019400
exp;80;400;0.019400;0.019400
exp;85;5;0.219240;0.049980
exp;85;10;0.199740;0.046860
exp;85;15;0.181490;0.043940
exp;85;20;0.166740;0.041580
exp;85;25;0.151490;0.039140
exp;85;30;0.141490;0.037540
exp;85;35;0.133990;0.036340
exp;85;40;0.124990;0.034900
exp;85;45;0.113490;0.033060
exp;85;50;0.105240;0.031740
exp;85;55;0.097990;0.030580
exp;85;60;0.090740;0.029420
exp;85;65;0.082240;0.028060
exp;85;70;0.075740;0.027020
exp;85;75;0.071990;0.026420
exp;85;80;0.068240;0.025820
exp;85;85;0.064990;0.025300
exp;85;90;0.059990;0.024500
exp;85;95;0.054490;0.023620
exp;85;100;0.050490;0.022980
exp;85;105;0.046990;0.022420
exp;85;110;0.046240;0.022300
exp;85;115;0.045240;0.022140
exp;85;120;0.043490;0.021860
exp;85;125;0.041490;0.021540
exp;85;130;0.038990;0.021140
exp;85;135;0.036240;0.020700
exp;85;140;0.034740;0.020460
exp;85;145;0.033490;0.020260
exp;85;150;0.032740;0.020140
exp;85;155;0.031740;0.019980
exp;85;160;0.030740;0.019820
exp;85;165;0.029740;0.019660
exp;85;170;0.027990;0.019380
exp;85;175;0.027240;0.019260
exp;85;180;0.026490;0.019140
exp;85;185;0.025990;0.019060
exp;85;190;0.025240;0.018940
exp;85;195;0.023490;0.018660
exp;85;200;0.023240;0.018620
exp;85;205;0.022990;0.018580
exp;85;210;0.021990;0.018420
exp;85;215;0.021740;0.018380
exp;85;220;0.021740;0.018380
exp;85;225;0.020740;0.018220
exp;85;230;0.019990;0.018100
exp;85;235;0.019240;0.017980
exp;85;240;0.018990;0.017940
exp;85;245;0.018740;0.017900
exp;85;250;0.018740;0.017900
exp;85;255;0.018740;0.017900
exp;85;260;0.018740;0.017900
exp;85;265;0.018740;0.017900
exp;85;270;0.018490;0.017860
exp;85;275;0.018490;0.017860
exp;85;280;0.018240;0.017820
exp;85;285;0.018240;0.017820
exp;85;290;0.018240;0.017820
exp;85;295;0.017990;0.017780
exp;85;300;0.017990;0.017780
exp;85;305;0.017990;0.017780
exp;85;310;0.017990;0.017780
exp;85;315;0.017990;0.017780
exp;85;320;0.017990;0.017780
exp;85;325;0.017740;0.017740
exp;85;330;0.017740;0.017740
exp;85;335;0.017740;0.017740
exp;85;340;0.017740;0.017740
exp;85;345;0.017740;0.017740
exp;85;350;0.017740;0.017740
exp;85;355;0.017740;0.017740
exp;85;360;0.017740;0.017740
exp;85;365;0.017740;0.017740
exp;85;370;0.017740;0.017740
exp;85;375;0.017740;0.017740
exp;85;380;0.017740;0.017740
exp;85;385;0.017740;0.017740
exp;85;390;0.017740;0.017740
exp;85;395;0.017740;0.017740
exp;85;400;0.017740;0.017740
exp;90;5;0.198120;0.045240
exp;90;10;0.179870;0.042320
exp;90;15;0.165120;0.039960
exp;90;20;0.149870;0.037520
exp;90;25;0.139870;0.035920
exp;90;30;0.132370;0.034720
exp;90;35;0.123370;0.033280
exp;90;40;0.111870;0.031440
exp;90;45;0.103620;0.030120
exp;90;50;0.096370;0.028960
exp;90;55;0.089120;0.027800
exp;90;60;0.080620;0.026440
exp;90;65;0.074120;0.025400
exp;90;70;0.070370;0.024800
exp;90;75;0.066620;0.024200
exp;90;80;0.063370;0.023680
exp;90;85;0.058370;0.022880
exp;90;90;0.052870;0.022000
exp;90;95;0.048870;0.021360
exp;90;100;0.045370;0.020800
exp;90;105;0.044620;0.020680
exp;90;110;0.043620;0.020520
exp;90;115;0.041870;0.020240
exp;90;120;0.039870;0.019920
exp;90;125;0.037370;0.019520
exp;90;130;0.034620;0.019080
exp;90;135;0.033120;0.018840
exp;90;140;0.031870;0.018640
exp;90;145;0.031120;0.018520
exp;90;150;0.030120;0.018360
exp;90;155;0.029120;0.018200
exp;90;160;0.028120;0.018040
exp;90;165;0.026370;0.017760
exp;90;170;0.025620;0.017640
exp;90;175;0.024870;0.017520
exp;90;180;0.024370;0.017440
exp;90;185;0.023620;0.017320
exp;90;190;0.021870;0.017040
exp;90;195;0.021620;0.017000
exp;90;200;0.021370;0.016960
exp;90;205;0.020370;0.016800
exp;90;210;0.020120;0.016760
exp;90;215;0.020120;0.016760
exp;90;220;0.019120;0.016600
exp;90;225;0.018370;0.016480
exp;90;230;0.017620;0.016360
exp;90;235;0.017370;0.016320
exp;90;240;0.017120;0.016280
exp;90;245;0.017120;0.016280
exp;90;250;0.017120;0.016280
exp;90;255;0.017120;0.016280
exp;90;260;0.017120;0.016280
exp;90;265;0.016870;0.016240
exp;90;270;0.016870;0.016240
exp;90;275;0.016620;0.016200
exp;90;280;0.016620;0.016200
exp;90;285;0.016620;0.016200
exp;90;290;0.016370;0.016160
exp;90;295;0.016370;0.016160
exp;90;300;0.016370;0.016160
exp;90;305;0.016370;0.016160
exp;90;310;0.016370;0.016160
exp;90;315;0.016370;0.016160
exp;90;320;0.016120;0.016120
exp;90;325;0.016120;0.016120
exp;90;330;0.016120;0.016120
exp;90;335;0.016120;0.016120
exp;90;340;0.016120;0.016120
exp;90;345;0.016120;0.016120
exp;90;350;0.016120;0.016120
exp;90;355;0.016120;0.016120
exp;90;360;0.016120;0.016120
exp;90;365;0.016120;0.016120
exp;90;370;0.016120;0.016120
exp;90;375;0.016120;0.016120
exp;90;380;0.016120;0.016120
exp;90;385;0.016120;0.016120
exp;90;390;0.016120;0.016120
exp;90;395;0.016120;0.016120
exp;90;400;0.016120;0.016120
exp;95;5;0.178310;0.040760
exp;95;10;0.163560;0.038400
exp;95;15;0.148310;0.035960
exp;95;20;0.138310;0.034360
exp;95;25;0.130810;0.033160
exp;95;30;0.121810;0.031720
exp;95;35;0.110310;0.029880
exp;95;40;0.102060;0.028560
exp;95;45;0.094810;0.027400
exp;95;50;0.087560;0.026240
exp;95;55;0.079060;0.024880
exp;95;60;0.072560;0.023840
exp;95;65;0.068810;0.023240
exp;95;70;0.065060;0.022640
exp;95;75;0.061810;0.022120
exp;95;80;0.056810;0.021320
exp;95;85;0.051310;0.020440
exp;95;90;0.047310;0.019800
exp;95;95;0.043810;0.019240
exp;95;100;0.043060;0.019120
exp;95;105;0.042060;0.018960
exp;95;110;0.040310;0.018680
exp;95;115;0.038310;0.018360
exp;95;120;0.035810;0.017960
exp;95;125;0.033060;0.017520
exp;95;130;0.031560;0.017280
exp;95;135;0.030310;0.017080
exp;95;140;0.029560;0.016960
exp;95;145;0.028560;0.016800
exp;95;150;0.027560;0.016640
exp;95;155;0.026560;0.016480
exp;95;160;0.024810;0.016200
exp;95;165;0.024060;0.016080
exp;95;170;0.023310;0.015960
exp;95;175;0.022810;0.015880
exp;95;180;0.022060;0.015760
exp;95;185;0.020310;0.015480
exp;95;190;0.020060;0.015440
exp;95;195;0.019810;0.015400
exp;95;200;0.018810;0.015240
exp;95;205;0.018560;0.015200
exp;95;210;0.018560;0.015200
exp;95;215;0.017560;0.015040
exp;95;220;0.016810;0.014920
exp;95;225;0.016060;0.014800
exp;95;230;0.015810;0.014760
exp;95;235;0.015560;0.014720
exp;95;240;0.015560;0.014720
exp;95;245;0.015560;0.014720
exp;95;250;0.015560;0.014720
exp;95;255;0.015560;0.014720
exp;95;260;0.015310;0.014680
exp;95;265;0.015310;0.014680
exp;95;270;0.015060;0.014640
exp;95;275;0.015060;0.014640
exp;95;280;0.015060;0.014640
exp;95;285;0.014810;0.014600
exp;95;290;0.014810;0.014600
exp;95;295;0.014810;0.014600
exp;95;300;0.014810;0.014600
exp;95;305;0.014810;0.014600
exp;95;310;0.014810;0.014600
exp;95;315;0.014560;0.014560
exp;95;320;0.014560;0.014560
exp;95;325;0.014560;0.014560
exp;95;330;0.014560;0.014560
exp;95;335;0.014560;0.014560
exp;95;340;0.014560;0.014560
exp;95;345;0.014560;0.014560
exp;95;350;0.014560;0.014560
exp;95;355;0.014560;0.014560
exp;95;360;0.014560;0.014560
exp;95;365;0.014560;0.014560
exp;95;370;0.014560;0.014560
exp;95;375;0.014560;0.014560
exp;95;380;0.014560;0.014560
exp;95;385;0.014560;0.014560
exp;95;390;0.014560;0.014560
exp;95;395;0.014560;0.014560
exp;95;400;0.014560;0.014560
exp;100;5;0.162100;0.036940
exp;100;10;0.146850;0.034500
exp;100;15;0.136850;0.032900
exp;100;20;0.129350;0.031700
exp;100;25;0.120350;0.030260
exp;100;30;0.108850;0.028420
exp;100;35;0.100600;0.027100
exp;100;40;0.093350;0.025940
exp;100;45;0.086100;0.024780
exp;100;50;0.077600;0.023420
exp;100;55;0.071100;0.022380
exp;100;60;0.067350;0.021780
exp;100;65;0.063600;0.021180
exp;100;70;0.060350;0.020660
exp;100;75;0.055350;0.019860
exp;100;80;0.049850;0.018980
exp;100;85;0.045850;0.018340
exp;100;90;0.042350;0.017780
exp;100;95;0.041600;0.017660
exp;100;100;0.040600;0.017500
exp;100;105;0.038850;0.017220
exp;100;110;0.036850;0.016900
exp;100;115;0.034350;0.016500
exp;100;120;0.031600;0.016060
exp;100;125;0.030100;0.015820
exp;100;130;0.028850;0.015620
exp;100;135;0.028100;0.015500
exp;100;140;0.027100;0.015340
exp;100;145;0.026100;0.015180
exp;100;150;0.025100;0.015020
exp;100;155;0.023350;0.014740
exp;100;160;0.022600;0.014620
exp;100;165;0.021850;0.014500
exp;100;170;0.021350;0.014420
exp;100;175;0.020600;0.014300
exp;100;180;0.018850;0.014020
exp;100;185;0.018600;0.013980
exp;100;190;0.018350;0.013940
exp;100;195;0.017350;0.013780
exp;100;200;0.017100;0.013740
exp;100;205;0.017100;0.013740
exp;100;210;0.016100;0.013580
exp;100;215;0.015350;0.013460
