Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;energySaved
gaussian_400_25;305;120;2.8
gaussian_400_25;305;125;3.4
gaussian_400_25;305;130;3.8
gaussian_400_25;305;135;4.2
gaussian_400_25;305;140;4.5
gaussian_400_25;305;145;4.7
gaussian_400_25;305;150;4.8
gaussian_400_25;305;155;4.9
gaussian_400_25;305;160;4.9
gaussian_400_25;305;165;4.9
gaussian_400_25;305;170;4.9
gaussian_400_25;305;175;4.9
gaussian_400_25;305;180;4.9
gaussian_400_25;305;185;4.9
gaussian_400_25;305;190;4.9
gaussian_400_25;305;195;4.9
gaussian_400_25;305;200;4.9
gaussian_400_25;305;205;4.9
gaussian_400_25;305;210;4.9
gaussian_400_25;305;215;4.9
gaussian_400_25;305;220;4.9
gaussian_400_25;305;225;4.9
gaussian_400_25;305;230;4.9
gaussian_400_25;305;235;4.9
gaussian_400_25;305;240;4.9
gaussian_400_25;305;245;4.9
gaussian_400_25;305;250;4.9
gaussian_400_25;305;255;4.9
gaussian_400_25;305;260;4.9
gaussian_400_25;305;265;4.9
gaussian_400_25;305;270;4.9
gaussian_400_25;305;275;4.9
gaussian_400_25;305;280;4.9
gaussian_400_25;305;285;4.9
gaussian_400_25;305;290;4.9
gaussian_400_25;305;295;4.9
gaussian_400_25;305;300;4.9
gaussian_400_25;305;305;4.9
gaussian_400_25;305;310;4.9
gaussian_400_25;305;315;4.9
gaussian_400_25;305;320;4.9
gaussian_400_25;305;325;4.9
gaussian_400_25;305;330;4.9
gaussian_400_25;305;335;4.9
gaussian_400_25;305;340;4.9
gaussian_400_25;305;345;4.9
gaussian_400_25;305;350;4.9
gaussian_400_25;305;355;4.9
gaussian_400_25;305;360;4.9
gaussian_400_25;305;365;4.9
gaussian_400_25;305;370;4.9
gaussian_400_25;305;375;4.9
gaussian_400_25;305;380;4.9
gaussian_400_25;305;385;4.9
gaussian_400_25;305;390;4.9
gaussian_400_25;305;395;4.9
gaussian_400_25;305;400;4.9
gaussian_400_25;310;5;-9.7
gaussian_400_25;310;10;-9.8
gaussian_400_25;310;15;-9.9
gaussian_400_25;310;20;-10.0
gaussian_400_25;310;25;-10.0
gaussian_400_25;310;30;-10.1
gaussian_400_25;310;35;-10.1
gaussian_400_25;310;40;-10.0
gaussian_400_25;310;45;-9.9
gaussian_400_25;310;50;-9.6
gaussian_400_25;310;55;-9.2
gaussian_400_25;310;60;-8.8
gaussian_400_25;310;65;-8.1
gaussian_400_25;310;70;-7.3
gaussian_400_25;310;75;-6.3
gaussian_400_25;310;80;-5.2
gaussian_400_25;310;85;-4.0
gaussian_400_25;310;90;-2.9
gaussian_400_25;310;95;-1.7
gaussian_400_25;310;100;-0.6
gaussian_400_25;310;105;0.4
gaussian_400_25;310;110;1.3
gaussian_400_25;310;115;2.1
gaussian_400_25;310;120;2.7
gaussian_400_25;310;125;3.2
gaussian_400_25;310;130;3.5
gaussian_400_25;310;135;3.8
gaussian_400_25;310;140;4.0
gaussian_400_25;310;145;4.1
gaussian_400_25;310;150;4.2
gaussian_400_25;310;155;4.2
gaussian_400_25;310;160;4.2
gaussian_400_25;310;165;4.2
gaussian_400_25;310;170;4.2
gaussian_400_25;310;175;4.2
gaussian_400_25;310;180;4.3
gaussian_400_25;310;185;4.3
gaussian_400_25;310;190;4.3
gaussian_400_25;310;195;4.3
gaussian_400_25;310;200;4.3
gaussian_400_25;310;205;4.3
gaussian_400_25;310;210;4.3
gaussian_400_25;310;215;4.3
gaussian_400_25;310;220;4.3
gaussian_400_25;310;225;4.3
gaussian_400_25;310;230;4.3
gaussian_400_25;310;235;4.3
gaussian_400_25;310;240;4.3
gaussian_400_25;310;245;4.3
gaussian_400_25;310;250;4.3
gaussian_400_25;310;255;4.3
gaussian_400_25;310;260;4.3
gaussian_400_25;310;265;4.3
gaussian_400_25;310;270;4.3
gaussian_400_25;310;275;4.3
gaussian_400_25;310;280;4.3
gaussian_400_25;310;285;4.3
gaussian_400_25;310;290;4.3
gaussian_400_25;310;295;4.3
gaussian_400_25;310;300;4.3
gaussian_400_25;310;305;4.3
gaussian_400_25;310;310;4.3
gaussian_400_25;310;315;4.3
gaussian_400_25;310;320;4.3
gaussian_400_25;310;325;4.3
gaussian_400_25;310;330;4.3
gaussian_400_25;310;335;4.3
gaussian_400_25;310;340;4.3
gaussian_400_25;310;345;4.3
gaussian_400_25;310;350;4.3
gaussian_400_25;310;355;4.3
gaussian_400_25;310;360;4.3
gaussian_400_25;310;365;4.3
gaussian_400_25;310;370;4.3
gaussian_400_25;310;375;4.3
gaussian_400_25;310;380;4.3
gaussian_400_25;310;385;4.3
gaussian_400_25;310;390;4.3
gaussian_400_25;310;395;4.3
gaussian_400_25;310;400;4.3
gaussian_400_25;315;5;-10.5
gaussian_400_25;315;10;-10.6
gaussian_400_25;315;15;-10.7
gaussian_400_25;315;20;-10.7
gaussian_400_25;315;25;-10.8
gaussian_400_25;315;30;-10.7
gaussian_400_25;315;35;-10.7
gaussian_400_25;315;40;-10.5
gaussian_400_25;315;45;-10.3
gaussian_400_25;315;50;-9.9
gaussian_400_25;315;55;-9.4
gaussian_400_25;315;60;-8.8
gaussian_400_25;315;65;-8.0
gaussian_400_25;315;70;-6.9
gaussian_400_25;315;75;-5.9
gaussian_400_25;315;80;-4.7
gaussian_400_25;315;85;-3.6
gaussian_400_25;315;90;-2.4
gaussian_400_25;315;95;-1.2
gaussian_400_25;315;100;-0.2
gaussian_400_25;315;105;0.6
gaussian_400_25;315;110;1.4
gaussian_400_25;315;115;2.1
gaussian_400_25;315;120;2.5
gaussian_400_25;315;125;2.9
gaussian_400_25;315;130;3.1
gaussian_400_25;315;135;3.3
gaussian_400_25;315;140;3.4
gaussian_400_25;315;145;3.5
gaussian_400_25;315;150;3.5
gaussian_400_25;315;155;3.5
gaussian_400_25;315;160;3.6
gaussian_400_25;315;165;3.6
gaussian_400_25;315;170;3.6
gaussian_400_25;315;175;3.6
gaussian_400_25;315;180;3.6
gaussian_400_25;315;185;3.6
gaussian_400_25;315;190;3.6
gaussian_400_25;315;195;3.6
gaussian_400_25;315;200;3.6
gaussian_400_25;315;205;3.6
gaussian_400_25;315;210;3.6
gaussian_400_25;315;215;3.6
gaussian_400_25;315;220;3.6
gaussian_400_25;315;225;3.6
gaussian_400_25;315;230;3.6
gaussian_400_25;315;235;3.6
gaussian_400_25;315;240;3.6
gaussian_400_25;315;245;3.6
gaussian_400_25;315;250;3.6
gaussian_400_25;315;255;3.6
gaussian_400_25;315;260;3.6
gaussian_400_25;315;265;3.6
gaussian_400_25;315;270;3.6
gaussian_400_25;315;275;3.6
gaussian_400_25;315;280;3.6
gaussian_400_25;315;285;3.6
gaussian_400_25;315;290;3.6
gaussian_400_25;315;295;3.6
gaussian_400_25;315;300;3.6
gaussian_400_25;315;305;3.6
gaussian_400_25;315;310;3.6
gaussian_400_25;315;315;3.6
gaussian_400_25;315;320;3.6
gaussian_400_25;315;325;3.6
gaussian_400_25;315;330;3.6
gaussian_400_25;315;335;3.6
gaussian_400_25;315;340;3.6
gaussian_400_25;315;345;3.6
gaussian_400_25;315;350;3.6
gaussian_400_25;315;355;3.6
gaussian_400_25;315;360;3.6
gaussian_400_25;315;365;3.6
gaussian_400_25;315;370;3.6
gaussian_400_25;315;375;3.6
gaussian_400_25;315;380;3.6
gaussian_400_25;315;385;3.6
gaussian_400_25;315;390;3.6
gaussian_400_25;315;395;3.6
gaussian_400_25;315;400;3.6
gaussian_400_25;320;5;-11.3
gaussian_400_25;320;10;-11.3
gaussian_400_25;320;15;-11.4
gaussian_400_25;320;20;-11.4
gaussian_400_25;320;25;-11.4
gaussian_400_25;320;30;-11.3
gaussian_400_25;320;35;-11.2
gaussian_400_25;320;40;-11.0
gaussian_400_25;320;45;-10.6
gaussian_400_25;320;50;-10.1
gaussian_400_25;320;55;-9.4
gaussian_400_25;320;60;-8.7
gaussian_400_25;320;65;-7.6
gaussian_400_25;320;70;-6.6
gaussian_400_25;320;75;-5.3
gaussian_400_25;320;80;-4.2
gaussian_400_25;320;85;-3.1
gaussian_400_25;320;90;-1.9
gaussian_400_25;320;95;-0.9
gaussian_400_25;320;100;-0.0
gaussian_400_25;320;105;0.7
gaussian_400_25;320;110;1.4
gaussian_400_25;320;115;1.8
gaussian_400_25;320;120;2.2
gaussian_400_25;320;125;2.5
gaussian_400_25;320;130;2.7
gaussian_400_25;320;135;2.8
gaussian_400_25;320;140;2.8
gaussian_400_25;320;145;2.8
gaussian_400_25;320;150;2.9
gaussian_400_25;320;155;2.9
gaussian_400_25;320;160;2.9
gaussian_400_25;320;165;2.9
gaussian_400_25;320;170;2.9
gaussian_400_25;320;175;2.9
gaussian_400_25;320;180;2.9
gaussian_400_25;320;185;2.9
gaussian_400_25;320;190;2.9
gaussian_400_25;320;195;2.9
gaussian_400_25;320;200;2.9
gaussian_400_25;320;205;2.9
gaussian_400_25;320;210;2.9
gaussian_400_25;320;215;2.9
gaussian_400_25;320;220;2.9
gaussian_400_25;320;225;2.9
gaussian_400_25;320;230;2.9
gaussian_400_25;320;235;2.9
gaussian_400_25;320;240;2.9
gaussian_400_25;320;245;2.9
gaussian_400_25;320;250;2.9
gaussian_400_25;320;255;2.9
gaussian_400_25;320;260;2.9
gaussian_400_25;320;265;2.9
gaussian_400_25;320;270;2.9
gaussian_400_25;320;275;2.9
gaussian_400_25;320;280;2.9
gaussian_400_25;320;285;2.9
gaussian_400_25;320;290;2.9
gaussian_400_25;320;295;2.9
gaussian_400_25;320;300;2.9
gaussian_400_25;320;305;2.9
gaussian_400_25;320;310;2.9
gaussian_400_25;320;315;2.9
gaussian_400_25;320;320;2.9
gaussian_400_25;320;325;2.9
gaussian_400_25;320;330;2.9
gaussian_400_25;320;335;2.9
gaussian_400_25;320;340;2.9
gaussian_400_25;320;345;2.9
gaussian_400_25;320;350;2.9
gaussian_400_25;320;355;2.9
gaussian_400_25;320;360;2.9
gaussian_400_25;320;365;2.9
gaussian_400_25;320;370;2.9
gaussian_400_25;320;375;2.9
gaussian_400_25;320;380;2.9
gaussian_400_25;320;385;2.9
gaussian_400_25;320;390;2.9
gaussian_400_25;320;395;2.9
gaussian_400_25;320;400;2.9
gaussian_400_25;325;5;-12.0
gaussian_400_25;325;10;-12.1
gaussian_400_25;325;15;-12.1
gaussian_400_25;325;20;-12.1
gaussian_400_25;325;25;-12.0
gaussian_400_25;325;30;-11.9
gaussian_400_25;325;35;-11.6
gaussian_400_25;325;40;-11.3
gaussian_400_25;325;45;-10.8
gaussian_400_25;325;50;-10.1
gaussian_400_25;325;55;-9.3
gaussian_400_25;325;60;-8.3
gaussian_400_25;325;65;-7.2
gaussian_400_25;325;70;-6.0
gaussian_400_25;325;75;-4.9
gaussian_400_25;325;80;-3.8
gaussian_400_25;325;85;-2.6
gaussian_400_25;325;90;-1.6
gaussian_400_25;325;95;-0.7
gaussian_400_25;325;100;0.1
gaussian_400_25;325;105;0.7
gaussian_400_25;325;110;1.1
gaussian_400_25;325;115;1.5
gaussian_400_25;325;120;1.8
gaussian_400_25;325;125;2.0
gaussian_400_25;325;130;2.1
gaussian_400_25;325;135;2.2
gaussian_400_25;325;140;2.2
gaussian_400_25;325;145;2.2
gaussian_400_25;325;150;2.2
gaussian_400_25;325;155;2.2
gaussian_400_25;325;160;2.2
gaussian_400_25;325;165;2.2
gaussian_400_25;325;170;2.2
gaussian_400_25;325;175;2.2
gaussian_400_25;325;180;2.2
gaussian_400_25;325;185;2.2
gaussian_400_25;325;190;2.2
gaussian_400_25;325;195;2.2
gaussian_400_25;325;200;2.2
gaussian_400_25;325;205;2.2
gaussian_400_25;325;210;2.2
gaussian_400_25;325;215;2.2
gaussian_400_25;325;220;2.2
gaussian_400_25;325;225;2.2
gaussian_400_25;325;230;2.2
gaussian_400_25;325;235;2.2
gaussian_400_25;325;240;2.2
gaussian_400_25;325;245;2.2
gaussian_400_25;325;250;2.2
gaussian_400_25;325;255;2.2
gaussian_400_25;325;260;2.2
gaussian_400_25;325;265;2.2
gaussian_400_25;325;270;2.2
gaussian_400_25;325;275;2.2
gaussian_400_25;325;280;2.2
gaussian_400_25;325;285;2.2
gaussian_400_25;325;290;2.2
gaussian_400_25;325;295;2.2
gaussian_400_25;325;300;2.2
gaussian_400_25;325;305;2.2
gaussian_400_25;325;310;2.2
gaussian_400_25;325;315;2.2
gaussian_400_25;325;320;2.2
gaussian_400_25;325;325;2.2
gaussian_400_25;325;330;2.2
gaussian_400_25;325;335;2.2
gaussian_400_25;325;340;2.2
gaussian_400_25;325;345;2.2
gaussian_400_25;325;350;2.2
gaussian_400_25;325;355;2.2
gaussian_400_25;325;360;2.2
gaussian_400_25;325;365;2.2
gaussian_400_25;325;370;2.2
gaussian_400_25;325;375;2.2
gaussian_400_25;325;380;2.2
gaussian_400_25;325;385;2.2
gaussian_400_25;325;390;2.2
gaussian_400_25;325;395;2.2
gaussian_400_25;325;400;2.2
gaussian_400_25;330;5;-12.7
gaussian_400_25;330;10;-12.8
gaussian_400_25;330;15;-12.8
gaussian_400_25;330;20;-12.7
gaussian_400_25;330;25;-12.5
gaussian_400_25;330;30;-12.3
gaussian_400_25;330;35;-11.9
gaussian_400_25;330;40;-11.4
gaussian_400_25;330;45;-10.8
gaussian_400_25;330;50;-10.0
gaussian_400_25;330;55;-8.9
gaussian_400_25;330;60;-7.9
gaussian_400_25;330;65;-6.7
gaussian_400_25;330;70;-5.6
gaussian_400_25;330;75;-4.4
gaussian_400_25;330;80;-3.2
gaussian_400_25;330;85;-2.2
gaussian_400_25;330;90;-1.4
gaussian_400_25;330;95;-0.6
gaussian_400_25;330;100;0.0
gaussian_400_25;330;105;0.5
gaussian_400_25;330;110;0.8
gaussian_400_25;330;115;1.1
gaussian_400_25;330;120;1.3
gaussian_400_25;330;125;1.4
gaussian_400_25;330;130;1.5
gaussian_400_25;330;135;1.5
gaussian_400_25;330;140;1.5
gaussian_400_25;330;145;1.5
gaussian_400_25;330;150;1.5
gaussian_400_25;330;155;1.6
gaussian_400_25;330;160;1.6
gaussian_400_25;330;165;1.6
gaussian_400_25;330;170;1.6
gaussian_400_25;330;175;1.6
gaussian_400_25;330;180;1.6
gaussian_400_25;330;185;1.6
gaussian_400_25;330;190;1.6
gaussian_400_25;330;195;1.6
gaussian_400_25;330;200;1.6
gaussian_400_25;330;205;1.6
gaussian_400_25;330;210;1.6
gaussian_400_25;330;215;1.6
gaussian_400_25;330;220;1.6
gaussian_400_25;330;225;1.6
gaussian_400_25;330;230;1.6
gaussian_400_25;330;235;1.6
gaussian_400_25;330;240;1.6
gaussian_400_25;330;245;1.6
gaussian_400_25;330;250;1.6
gaussian_400_25;330;255;1.6
gaussian_400_25;330;260;1.6
gaussian_400_25;330;265;1.6
gaussian_400_25;330;270;1.6
gaussian_400_25;330;275;1.6
gaussian_400_25;330;280;1.6
gaussian_400_25;330;285;1.6
gaussian_400_25;330;290;1.6
gaussian_400_25;330;295;1.6
gaussian_400_25;330;300;1.6
gaussian_400_25;330;305;1.6
gaussian_400_25;330;310;1.6
gaussian_400_25;330;315;1.6
gaussian_400_25;330;320;1.6
gaussian_400_25;330;325;1.6
gaussian_400_25;330;330;1.6
gaussian_400_25;330;335;1.6
gaussian_400_25;330;340;1.6
gaussian_400_25;330;345;1.6
gaussian_400_25;330;350;1.6
gaussian_400_25;330;355;1.6
gaussian_400_25;330;360;1.6
gaussian_400_25;330;365;1.6
gaussian_400_25;330;370;1.6
gaussian_400_25;330;375;1.6
gaussian_400_25;330;380;1.6
gaussian_400_25;330;385;1.6
gaussian_400_25;330;390;1.6
gaussian_400_25;330;395;1.6
gaussian_400_25;330;400;1.6
gaussian_400_25;335;5;-13.4
gaussian_400_25;335;10;-13.4
gaussian_400_25;335;15;-13.3
gaussian_400_25;335;20;-13.2
gaussian_400_25;335;25;-13.0
gaussian_400_25;335;30;-12.6
gaussian_400_25;335;35;-12.1
gaussian_400_25;335;40;-11.4
gaussian_400_25;335;45;-10.6
gaussian_400_25;335;50;-9.6
gaussian_400_25;335;55;-8.5
gaussian_400_25;335;60;-7.3
gaussian_400_25;335;65;-6.2
gaussian_400_25;335;70;-5.1
gaussian_400_25;335;75;-3.9
gaussian_400_25;335;80;-2.9
gaussian_400_25;335;85;-2.0
gaussian_400_25;335;90;-1.3
gaussian_400_25;335;95;-0.6
gaussian_400_25;335;100;-0.2
gaussian_400_25;335;105;0.2
gaussian_400_25;335;110;0.5
gaussian_400_25;335;115;0.7
gaussian_400_25;335;120;0.8
gaussian_400_25;335;125;0.8
gaussian_400_25;335;130;0.8
gaussian_400_25;335;135;0.9
gaussian_400_25;335;140;0.9
gaussian_400_25;335;145;0.9
gaussian_400_25;335;150;0.9
gaussian_400_25;335;155;0.9
gaussian_400_25;335;160;0.9
gaussian_400_25;335;165;0.9
gaussian_400_25;335;170;0.9
gaussian_400_25;335;175;0.9
gaussian_400_25;335;180;0.9
gaussian_400_25;335;185;0.9
gaussian_400_25;335;190;0.9
gaussian_400_25;335;195;0.9
gaussian_400_25;335;200;0.9
gaussian_400_25;335;205;0.9
gaussian_400_25;335;210;0.9
gaussian_400_25;335;215;0.9
gaussian_400_25;335;220;0.9
gaussian_400_25;335;225;0.9
gaussian_400_25;335;230;0.9
gaussian_400_25;335;235;0.9
gaussian_400_25;335;240;0.9
gaussian_400_25;335;245;0.9
gaussian_400_25;335;250;0.9
gaussian_400_25;335;255;0.9
gaussian_400_25;335;260;0.9
gaussian_400_25;335;265;0.9
gaussian_400_25;335;270;0.9
gaussian_400_25;335;275;0.9
gaussian_400_25;335;280;0.9
gaussian_400_25;335;285;0.9
gaussian_400_25;335;290;0.9
gaussian_400_25;335;295;0.9
gaussian_400_25;335;300;0.9
gaussian_400_25;335;305;0.9
gaussian_400_25;335;310;0.9
gaussian_400_25;335;315;0.9
gaussian_400_25;335;320;0.9
gaussian_400_25;335;325;0.9
gaussian_400_25;335;330;0.9
gaussian_400_25;335;335;0.9
gaussian_400_25;335;340;0.9
gaussian_400_25;335;345;0.9
gaussian_400_25;335;350;0.9
gaussian_400_25;335;355;0.9
gaussian_400_25;335;360;0.9
gaussian_400_25;335;365;0.9
gaussian_400_25;335;370;0.9
gaussian_400_25;335;375;0.9
gaussian_400_25;335;380;0.9
gaussian_400_25;335;385;0.9
gaussian_400_25;335;390;0.9
gaussian_400_25;335;395;0.9
gaussian_400_25;335;400;0.9
gaussian_400_25;340;5;-14.1
gaussian_400_25;340;10;-14.0
gaussian_400_25;340;15;-13.8
gaussian_400_25;340;20;-13.6
gaussian_400_25;340;25;-13.2
gaussian_400_25;340;30;-12.7
gaussian_400_25;340;35;-12.1
gaussian_400_25;340;40;-11.3
gaussian_400_25;340;45;-10.2
gaussian_400_25;340;50;-9.2
gaussian_400_25;340;55;-8.0
gaussian_400_25;340;60;-6.9
gaussian_400_25;340;65;-5.7
gaussian_400_25;340;70;-4.6
gaussian_400_25;340;75;-3.5
gaussian_400_25;340;80;-2.7
gaussian_400_25;340;85;-1.9
gaussian_400_25;340;90;-1.3
gaussian_400_25;340;95;-0.8
gaussian_400_25;340;100;-0.5
gaussian_400_25;340;105;-0.2
gaussian_400_25;340;110;0.0
gaussian_400_25;340;115;0.1
gaussian_400_25;340;120;0.2
gaussian_400_25;340;125;0.2
gaussian_400_25;340;130;0.2
gaussian_400_25;340;135;0.2
gaussian_400_25;340;140;0.2
gaussian_400_25;340;145;0.3
gaussian_400_25;340;150;0.3
gaussian_400_25;340;155;0.3
gaussian_400_25;340;160;0.3
gaussian_400_25;340;165;0.3
gaussian_400_25;340;170;0.3
gaussian_400_25;340;175;0.3
gaussian_400_25;340;180;0.3
gaussian_400_25;340;185;0.3
gaussian_400_25;340;190;0.3
gaussian_400_25;340;195;0.3
gaussian_400_25;340;200;0.3
gaussian_400_25;340;205;0.3
gaussian_400_25;340;210;0.3
gaussian_400_25;340;215;0.3
gaussian_400_25;340;220;0.3
gaussian_400_25;340;225;0.3
gaussian_400_25;340;230;0.3
gaussian_400_25;340;235;0.3
gaussian_400_25;340;240;0.3
gaussian_400_25;340;245;0.3
gaussian_400_25;340;250;0.3
gaussian_400_25;340;255;0.3
gaussian_400_25;340;260;0.3
gaussian_400_25;340;265;0.3
gaussian_400_25;340;270;0.3
gaussian_400_25;340;275;0.3
gaussian_400_25;340;280;0.3
gaussian_400_25;340;285;0.3
gaussian_400_25;340;290;0.3
gaussian_400_25;340;295;0.3
gaussian_400_25;340;300;0.3
gaussian_400_25;340;305;0.3
gaussian_400_25;340;310;0.3
gaussian_400_25;340;315;0.3
gaussian_400_25;340;320;0.3
gaussian_400_25;340;325;0.3
gaussian_400_25;340;330;0.3
gaussian_400_25;340;335;0.3
gaussian_400_25;340;340;0.3
gaussian_400_25;340;345;0.3
gaussian_400_25;340;350;0.3
gaussian_400_25;340;355;0.3
gaussian_400_25;340;360;0.3
gaussian_400_25;340;365;0.3
gaussian_400_25;340;370;0.3
gaussian_400_25;340;375;0.3
gaussian_400_25;340;380;0.3
gaussian_400_25;340;385;0.3
gaussian_400_25;340;390;0.3
gaussian_400_25;340;395;0.3
gaussian_400_25;340;400;0.3
gaussian_400_25;345;5;-14.6
gaussian_400_25;345;10;-14.5
gaussian_400_25;345;15;-14.2
gaussian_400_25;345;20;-13.8
gaussian_400_25;345;25;-13.4
gaussian_400_25;345;30;-12.7
gaussian_400_25;345;35;-11.9
gaussian_400_25;345;40;-10.9
gaussian_400_25;345;45;-9.8
gaussian_400_25;345;50;-8.6
gaussian_400_25;345;55;-7.5
gaussian_400_25;345;60;-6.3
gaussian_400_25;345;65;-5.2
gaussian_400_25;345;70;-4.2
gaussian_400_25;345;75;-3.3
gaussian_400_25;345;80;-2.5
gaussian_400_25;345;85;-1.9
gaussian_400_25;345;90;-1.4
gaussian_400_25;345;95;-1.1
gaussian_400_25;345;100;-0.8
gaussian_400_25;345;105;-0.6
gaussian_400_25;345;110;-0.5
gaussian_400_25;345;115;-0.4
gaussian_400_25;345;120;-0.4
gaussian_400_25;345;125;-0.4
gaussian_400_25;345;130;-0.4
gaussian_400_25;345;135;-0.4
gaussian_400_25;345;140;-0.4
gaussian_400_25;345;145;-0.3
gaussian_400_25;345;150;-0.3
gaussian_400_25;345;155;-0.3
gaussian_400_25;345;160;-0.3
gaussian_400_25;345;165;-0.3
gaussian_400_25;345;170;-0.3
gaussian_400_25;345;175;-0.3
gaussian_400_25;345;180;-0.3
gaussian_400_25;345;185;-0.3
gaussian_400_25;345;190;-0.3
gaussian_400_25;345;195;-0.3
gaussian_400_25;345;200;-0.3
gaussian_400_25;345;205;-0.3
gaussian_400_25;345;210;-0.3
gaussian_400_25;345;215;-0.3
gaussian_400_25;345;220;-0.3
gaussian_400_25;345;225;-0.3
gaussian_400_25;345;230;-0.3
gaussian_400_25;345;235;-0.3
gaussian_400_25;345;240;-0.3
gaussian_400_25;345;245;-0.3
gaussian_400_25;345;250;-0.3
gaussian_400_25;345;255;-0.3
gaussian_400_25;345;260;-0.3
gaussian_400_25;345;265;-0.3
gaussian_400_25;345;270;-0.3
gaussian_400_25;345;275;-0.3
gaussian_400_25;345;280;-0.3
gaussian_400_25;345;285;-0.3
gaussian_400_25;345;290;-0.3
gaussian_400_25;345;295;-0.3
gaussian_400_25;345;300;-0.3
gaussian_400_25;345;305;-0.3
gaussian_400_25;345;310;-0.3
gaussian_400_25;345;315;-0.3
gaussian_400_25;345;320;-0.3
gaussian_400_25;345;325;-0.3
gaussian_400_25;345;330;-0.3
gaussian_400_25;345;335;-0.3
gaussian_400_25;345;340;-0.3
gaussian_400_25;345;345;-0.3
gaussian_400_25;345;350;-0.3
gaussian_400_25;345;355;-0.3
gaussian_400_25;345;360;-0.3
gaussian_400_25;345;365;-0.3
gaussian_400_25;345;370;-0.3
gaussian_400_25;345;375;-0.3
gaussian_400_25;345;380;-0.3
gaussian_400_25;345;385;-0.3
gaussian_400_25;345;390;-0.3
gaussian_400_25;345;395;-0.3
gaussian_400_25;345;400;-0.3
gaussian_400_25;350;5;-15.0
gaussian_400_25;350;10;-14.8
gaussian_400_25;350;15;-14.4
gaussian_400_25;350;20;-13.9
gaussian_400_25;350;25;-13.3
gaussian_400_25;350;30;-12.5
gaussian_400_25;350;35;-11.4
gaussian_400_25;350;40;-10.4
gaussian_400_25;350;45;-9.2
gaussian_400_25;350;50;-8.1
gaussian_400_25;350;55;-6.9
gaussian_400_25;350;60;-5.7
gaussian_400_25;350;65;-4.7
gaussian_400_25;350;70;-3.9
gaussian_400_25;350;75;-3.1
gaussian_400_25;350;80;-2.4
gaussian_400_25;350;85;-2.0
gaussian_400_25;350;90;-1.6
gaussian_400_25;350;95;-1.4
gaussian_400_25;350;100;-1.2
gaussian_400_25;350;105;-1.1
gaussian_400_25;350;110;-1.0
gaussian_400_25;350;115;-1.0
gaussian_400_25;350;120;-1.0
gaussian_400_25;350;125;-0.9
gaussian_400_25;350;130;-0.9
gaussian_400_25;350;135;-0.9
gaussian_400_25;350;140;-0.9
gaussian_400_25;350;145;-0.9
gaussian_400_25;350;150;-0.9
gaussian_400_25;350;155;-0.9
gaussian_400_25;350;160;-0.9
gaussian_400_25;350;165;-0.9
gaussian_400_25;350;170;-0.9
gaussian_400_25;350;175;-0.9
gaussian_400_25;350;180;-0.9
gaussian_400_25;350;185;-0.9
gaussian_400_25;350;190;-0.9
gaussian_400_25;350;195;-0.9
gaussian_400_25;350;200;-0.9
gaussian_400_25;350;205;-0.9
gaussian_400_25;350;210;-0.9
gaussian_400_25;350;215;-0.9
gaussian_400_25;350;220;-0.9
gaussian_400_25;350;225;-0.9
gaussian_400_25;350;230;-0.9
gaussian_400_25;350;235;-0.9
gaussian_400_25;350;240;-0.9
gaussian_400_25;350;245;-0.9
gaussian_400_25;350;250;-0.9
gaussian_400_25;350;255;-0.9
gaussian_400_25;350;260;-0.9
gaussian_400_25;350;265;-0.9
gaussian_400_25;350;270;-0.9
gaussian_400_25;350;275;-0.9
gaussian_400_25;350;280;-0.9
gaussian_400_25;350;285;-0.9
gaussian_400_25;350;290;-0.9
gaussian_400_25;350;295;-0.9
gaussian_400_25;350;300;-0.9
gaussian_400_25;350;305;-0.9
gaussian_400_25;350;310;-0.9
gaussian_400_25;350;315;-0.9
gaussian_400_25;350;320;-0.9
gaussian_400_25;350;325;-0.9
gaussian_400_25;350;330;-0.9
gaussian_400_25;350;335;-0.9
gaussian_400_25;350;340;-0.9
gaussian_400_25;350;345;-0.9
gaussian_400_25;350;350;-0.9
gaussian_400_25;350;355;-0.9
gaussian_400_25;350;360;-0.9
gaussian_400_25;350;365;-0.9
gaussian_400_25;350;370;-0.9
gaussian_400_25;350;375;-0.9
gaussian_400_25;350;380;-0.9
gaussian_400_25;350;385;-0.9
gaussian_400_25;350;390;-0.9
gaussian_400_25;350;395;-0.9
gaussian_400_25;350;400;-0.9
gaussian_400_25;355;5;-15.3
gaussian_400_25;355;10;-15.0
gaussian_400_25;355;15;-14.5
gaussian_400_25;355;20;-13.8
gaussian_400_25;355;25;-13.0
gaussian_400_25;355;30;-12.0
gaussian_400_25;355;35;-10.9
gaussian_400_25;355;40;-9.7
gaussian_400_25;355;45;-8.6
gaussian_400_25;355;50;-7.5
gaussian_400_25;355;55;-6.3
gaussian_400_25;355;60;-5.3
gaussian_400_25;355;65;-4.4
gaussian_400_25;355;70;-3.6
gaussian_400_25;355;75;-3.0
gaussian_400_25;355;80;-2.6
gaussian_400_25;355;85;-2.2
gaussian_400_25;355;90;-1.9
gaussian_400_25;355;95;-1.7
gaussian_400_25;355;100;-1.6
gaussian_400_25;355;105;-1.5
gaussian_400_25;355;110;-1.5
gaussian_400_25;355;115;-1.5
